submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
06/12/2022,TX,6938079,,,6502,1433,86913,,,2,0,06/13/2022 02:45:26 PM,Not agree,Not agree
12/28/2021,TX,4531151,,,14795,3915,74330,,,68,0,12/29/2021 02:30:55 PM,Not agree,Not agree
06/12/2021,TX,2967034,,,1068,586,51174,,,16,0,06/14/2021 12:00:00 AM,Not agree,Not agree
12/15/2021,TX,4385832,,,4946,1448,73568,,,91,0,12/16/2021 03:10:47 PM,Not agree,Not agree
12/10/2020,TX,1433551,,,15299,2841,26310,,,230,0,12/12/2020 12:00:00 AM,Not agree,Not agree
07/01/2022,TX,7108183,,,12673,3440,87147,,,22,0,07/02/2022 01:29:57 PM,Not agree,Not agree
03/14/2022,TX,6602737,,,859,222,85049,,,10,0,03/15/2022 01:23:04 PM,Not agree,Not agree
07/16/2022,TX,7281953,,,14032,4397,87385,,,27,0,07/18/2022 01:03:55 PM,Not agree,Not agree
12/29/2020,TX,1715978,,,32552,4532,30720,,,282,0,12/31/2020 12:00:00 AM,Not agree,Not agree
04/24/2020,TX,22806,,,862,0,813,,,33,0,05/11/2022 04:48:54 PM,Not agree,Not agree
11/16/2021,TX,4272442,,,4301,915,71722,,,89,0,11/17/2021 04:09:28 PM,Not agree,Not agree
09/05/2020,TX,635315,,,4486,0,15232,,,68,0,09/07/2020 12:00:00 AM,Not agree,Not agree
04/16/2021,TX,2836978,,,3474,1103,49396,,,39,0,04/18/2021 12:00:00 AM,Not agree,Not agree
03/23/2022,TX,6639014,,,2739,1454,85641,,,73,0,03/24/2022 01:32:04 PM,Not agree,Not agree
05/31/2022,TX,6858543,,,3860,1200,86817,,,13,0,06/01/2022 01:35:39 PM,Not agree,Not agree
08/21/2020,TX,567580,,,5021,0,13725,,,122,0,08/23/2020 12:00:00 AM,Not agree,Not agree
07/22/2021,TX,3048575,,,8312,1895,51749,,,40,0,07/23/2021 01:48:31 PM,Not agree,Not agree
10/08/2020,TX,781794,,,4238,0,17413,,,63,0,10/10/2020 12:00:00 AM,Not agree,Not agree
10/26/2021,TX,4202317,,,6014,1747,69267,,,178,0,10/27/2021 02:21:35 PM,Not agree,Not agree
09/18/2020,TX,682241,,,3422,0,16167,,,62,0,09/20/2020 12:00:00 AM,Not agree,Not agree
09/05/2021,TX,3686523,,,7324,480,57057,,,154,0,09/06/2021 02:27:21 PM,Not agree,Not agree
10/22/2020,TX,845100,,,6291,0,18474,,,88,0,10/24/2020 12:00:00 AM,Not agree,Not agree
06/09/2020,TX,77253,,,1637,0,2160,,,34,0,06/11/2020 12:00:00 AM,Not agree,Not agree
06/13/2022,TX,6945370,,,7291,1854,86914,,,1,0,06/14/2022 01:48:37 PM,Not agree,Not agree
04/29/2021,TX,2879712,,,3572,992,49913,,,39,0,05/01/2021 12:00:00 AM,Not agree,Not agree
05/14/2022,TX,6783425,,,3496,961,86708,,,7,0,05/16/2022 01:02:07 PM,Not agree,Not agree
07/19/2021,TX,3030342,,,1033,144,51652,,,1,0,07/20/2021 02:48:47 PM,Not agree,Not agree
01/12/2021,TX,1995292,,,26052,3305,35174,,,360,0,01/14/2021 12:00:00 AM,Not agree,Not agree
09/08/2021,TX,3733656,,,34425,9241,57524,,,286,0,09/09/2021 02:36:12 PM,Not agree,Not agree
04/15/2022,TX,6705420,,,2997,1320,86327,,,0,0,04/16/2022 01:28:29 PM,Not agree,Not agree
04/06/2021,TX,2800254,,,5771,1628,48981,,,48,0,04/08/2021 12:00:00 AM,Not agree,Not agree
06/22/2022,TX,7011829,,,7407,1866,86996,,,15,0,06/23/2022 01:25:04 PM,Not agree,Not agree
09/13/2020,TX,659434,,,1845,0,15834,,,68,0,09/15/2020 12:00:00 AM,Not agree,Not agree
09/22/2020,TX,716207,,,17820,0,16439,,,59,0,09/24/2020 12:00:00 AM,Not agree,Not agree
04/14/2022,TX,6702423,,,2459,1436,86327,,,18,0,04/15/2022 01:23:20 PM,Not agree,Not agree
04/13/2021,TX,2826806,,,7277,2040,49275,,,48,0,04/15/2021 12:00:00 AM,Not agree,Not agree
02/21/2022,TX,6517258,,,5018,1579,82435,,,19,0,02/22/2022 02:17:25 PM,Not agree,Not agree
02/27/2020,TX,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/24/2021,TX,2613792,,,7517,2161,45902,,,126,0,02/26/2021 12:00:00 AM,Not agree,Not agree
06/06/2020,TX,73553,,,1940,0,2078,,,34,0,06/08/2020 12:00:00 AM,Not agree,Not agree
08/19/2020,TX,557256,,,7024,0,13463,,,154,0,08/21/2020 12:00:00 AM,Not agree,Not agree
07/10/2022,TX,7206280,,,13364,3021,87273,,,8,0,07/11/2022 01:40:37 PM,Not agree,Not agree
01/13/2022,TX,5297814,,,74491,15223,75650,,,117,0,01/14/2022 02:51:43 PM,Not agree,Not agree
03/18/2021,TX,2735811,,,4541,651,48039,,,72,0,03/20/2021 12:00:00 AM,Not agree,Not agree
03/29/2021,TX,2775669,,,3589,1251,48649,,,46,0,03/31/2021 12:00:00 AM,Not agree,Not agree
12/08/2021,TX,4355596,,,3849,1002,73147,,,95,0,12/09/2021 02:45:23 PM,Not agree,Not agree
06/12/2020,TX,83680,,,2097,0,2248,,,34,0,06/14/2020 12:00:00 AM,Not agree,Not agree
01/21/2022,TX,5813105,,,66246,10360,76612,,,169,0,01/22/2022 02:22:36 PM,Not agree,Not agree
07/13/2020,TX,264313,,,5655,0,5457,,,238,0,07/15/2020 12:00:00 AM,Not agree,Not agree
06/07/2020,TX,74978,,,1425,0,2096,,,18,0,06/09/2020 12:00:00 AM,Not agree,Not agree
12/10/2021,TX,4364714,,,5017,1482,73337,,,110,0,12/11/2021 02:24:24 PM,Not agree,Not agree
07/17/2022,TX,7294042,,,12089,3242,87402,,,17,0,07/18/2022 01:37:41 PM,Not agree,Not agree
01/03/2021,TX,1793341,,,16095,1514,32125,,,302,0,01/05/2021 12:00:00 AM,Not agree,Not agree
02/25/2021,TX,2621155,,,7363,2281,46033,,,131,0,02/27/2021 12:00:00 AM,Not agree,Not agree
02/15/2020,TX,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/17/2021,TX,2113962,,,16402,433,36894,,,331,0,01/19/2021 12:00:00 AM,Not agree,Not agree
04/27/2020,TX,25297,,,666,0,906,,,25,0,05/11/2022 04:48:54 PM,Not agree,Not agree
11/05/2021,TX,4240146,,,3336,760,70573,,,141,0,11/06/2021 01:17:26 PM,Not agree,Not agree
11/09/2020,TX,1038964,,,4849,-1936,20675,,,147,0,11/11/2020 12:00:00 AM,Not agree,Not agree
09/12/2020,TX,657589,,,4324,0,15766,,,67,0,09/14/2020 12:00:00 AM,Not agree,Not agree
06/25/2021,TX,2982177,,,1678,410,51395,,,17,0,06/27/2021 12:00:00 AM,Not agree,Not agree
02/02/2021,IL,1130917,1130917,0,2304,0,21336,19306,2030,63,16,02/03/2021 02:55:58 PM,Agree,Agree
03/10/2020,CA,157,157,0,24,0,2,2,0,1,0,03/12/2020 12:00:00 AM,Agree,Agree
09/16/2020,WA,81587,,,307,31,2020,,,5,0,09/16/2020 12:00:00 AM,N/A,N/A
06/18/2022,WA,1631243,,,2924,460,13115,,,0,0,06/18/2022 12:00:00 AM,N/A,N/A
04/15/2022,IL,3094485,3094485,0,2420,0,37815,33510,4305,9,3,04/16/2022 01:28:29 PM,Agree,Agree
05/01/2021,IL,1337868,1337868,0,2813,0,24330,21992,2338,39,7,05/02/2021 02:13:07 PM,Agree,Agree
08/23/2020,IL,221595,220178,1417,1893,0,8089,7880,209,6,0,08/24/2020 01:54:34 PM,Agree,Agree
12/12/2021,CA,5133238,4867604,265634,0,0,74509,,,0,0,12/13/2021 03:27:15 PM,Agree,Not agree
02/28/2022,CA,8960997,8381196,579801,19492,0,84700,,,708,0,03/01/2022 03:28:54 PM,Agree,Not agree
01/23/2021,CA,3085040,3085040,0,22972,0,35544,35544,0,515,0,01/25/2021 12:00:00 AM,Agree,Agree
01/30/2020,CA,0,0,0,0,0,0,,,0,0,02/01/2020 12:00:00 AM,Agree,Not agree
03/30/2022,WA,1454719,,,935,240,12478,,,18,0,03/30/2022 12:00:00 AM,N/A,N/A
07/26/2021,IL,1411821,1411821,0,1298,0,25881,23409,2472,6,2,07/27/2021 02:48:23 PM,Agree,Agree
04/20/2022,WA,1479249,,,1138,244,12650,,,5,0,04/20/2022 12:00:00 AM,N/A,N/A
01/31/2020,CA,0,0,0,0,0,0,,,0,0,02/02/2020 12:00:00 AM,Agree,Not agree
04/20/2020,WA,11999,,,240,0,652,,,17,0,04/20/2020 12:00:00 AM,N/A,N/A
10/23/2021,IL,1680908,1680908,0,0,0,28414,25590,2824,0,0,10/25/2021 03:25:56 PM,Agree,Agree
11/19/2021,WA,761883,,,1710,365,9110,,,24,0,11/19/2021 12:00:00 AM,N/A,N/A
01/13/2021,WA,279470,,,2431,481,3838,,,49,0,01/13/2021 12:00:00 AM,N/A,N/A
02/14/2021,CA,3399878,3399878,0,8842,0,46457,46457,0,471,0,02/16/2021 12:00:00 AM,Agree,Agree
02/11/2021,CA,3371556,3371556,0,8575,0,44990,44990,0,565,0,02/13/2021 12:00:00 AM,Agree,Agree
12/25/2020,IL,930849,930849,0,5742,0,17154,15799,1355,194,38,12/26/2020 02:34:18 PM,Agree,Agree
02/26/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/21/2021,WA,333620,,,787,95,4822,,,0,0,02/21/2021 12:00:00 AM,N/A,N/A
05/30/2022,CA,9543015,8896174,646841,0,0,90612,,,0,0,05/31/2022 01:20:20 PM,Agree,Not agree
05/24/2020,CA,92710,92710,0,2079,0,3646,3646,0,57,0,05/26/2020 12:00:00 AM,Agree,Agree
07/21/2021,WA,462985,,,830,130,6063,,,7,0,07/21/2021 12:00:00 AM,N/A,N/A
08/02/2021,IL,1425219,1425219,0,1870,0,25930,23451,2479,6,1,08/03/2021 02:29:23 PM,Agree,Agree
06/01/2021,CA,3685455,3685455,0,423,0,62021,62021,0,10,0,06/03/2021 12:00:00 AM,Agree,Agree
05/11/2020,WA,17241,,,230,0,945,,,14,0,05/11/2020 12:00:00 AM,N/A,N/A
02/29/2020,WA,1,,,0,0,1,,,1,0,02/29/2020 12:00:00 AM,N/A,N/A
03/18/2020,CA,510,510,0,38,0,7,7,0,2,0,03/20/2020 12:00:00 AM,Agree,Agree
09/21/2020,CA,781694,781694,0,3294,0,14873,14873,0,25,0,09/23/2020 12:00:00 AM,Agree,Agree
12/09/2020,WA,194415,,,3123,305,3016,,,49,0,12/09/2020 12:00:00 AM,N/A,N/A
08/10/2021,WA,496020,,,1562,445,6187,,,10,0,08/10/2021 12:00:00 AM,N/A,N/A
06/26/2020,CA,200461,200461,0,4890,0,5717,5717,0,114,0,06/28/2020 12:00:00 AM,Agree,Agree
09/13/2020,IL,263466,261371,2095,1462,0,8541,8309,232,14,0,09/14/2020 02:01:21 PM,Agree,Agree
10/01/2020,IL,297929,295440,2489,2166,0,8940,8696,244,24,0,10/02/2020 01:40:08 PM,Agree,Agree
07/03/2022,CA,10143414,9431299,712115,0,0,91701,,,0,0,07/04/2022 01:23:48 PM,Agree,Not agree
04/13/2020,CA,22348,22348,0,554,0,658,658,0,38,0,04/15/2020 12:00:00 AM,Agree,Agree
04/19/2021,CA,3618695,3618695,0,1916,0,59772,59772,0,4,0,04/21/2021 12:00:00 AM,Agree,Agree
08/05/2020,CA,524722,524722,0,5295,0,9520,9520,0,171,0,08/07/2020 12:00:00 AM,Agree,Agree
09/18/2020,WA,82517,,,505,24,2037,,,6,0,09/18/2020 12:00:00 AM,N/A,N/A
04/06/2022,CA,9105181,8503930,601251,0,0,88355,,,0,0,04/07/2022 02:35:23 PM,Agree,Not agree
02/02/2021,WA,313889,,,960,191,4316,,,-2,0,02/02/2021 12:00:00 AM,N/A,N/A
11/25/2021,CA,5041193,4785062,256131,4195,0,73365,,,0,0,11/26/2021 02:12:52 PM,Agree,Not agree
04/22/2022,WA,1483020,,,2279,520,12657,,,-3,0,04/22/2022 12:00:00 AM,N/A,N/A
